,word,type,cefr,phon_br,phon_n_am,definition,example,uk,us
639,dual,adjective,c1,/ˈdjuːəl/,/ˈduːəl/,having two parts or aspects,his dual role as composer and conductor,dual_uk.mp3,dual_us.mp3
640,dub,verb,c1,/dʌb/,/dʌb/,"to give somebody/something a particular name, often in a humorous or critical way",The media dubbed anorexia ‘the slimming disease’.,dub_uk.mp3,dub_us.mp3
641,dull,adjective,b2,/dʌl/,/dʌl/,not interesting or exciting,Life in a small town could be deadly dull.,dull_uk.mp3,dull_us.mp3
642,dumb,adjective,c1,/dʌm/,/dʌm/,stupid,That was a pretty dumb thing to do.,dumb_uk.mp3,dumb_us.mp3
643,dump,verb,b2,/dʌmp/,/dʌmp/,"to get rid of something you do not want, especially in a place that is not suitable",Too much toxic waste is being dumped at sea.,dump_uk.mp3,dump_us.mp3
644,duo,noun,c1,/ˈdjuːəʊ/,/ˈduːəʊ/,two people who perform together or are often seen or thought of together,the comedy duo Laurel and Hardy,duo_uk.mp3,duo_us.mp3
645,duration,noun,b2,/djuˈreɪʃn/,/duˈreɪʃn/,the length of time that something lasts or continues,The school was used as a hospital for the duration of the war.,duration_uk.mp3,duration_us.mp3
646,dynamic,adjective,b2,/daɪˈnæmɪk/,/daɪˈnæmɪk/,having a lot of energy and a strong personality,a dynamic leader,dynamic_uk.mp3,dynamic_us.mp3
647,dynamic,noun,c1,/daɪˈnæmɪk/,/daɪˈnæmɪk/,the way in which people or things behave and react to each other in a particular situation,the dynamics of political change,dynamic_uk.mp3,dynamic_us.mp3
648,eager,adjective,c1,/ˈiːɡə(r)/,/ˈiːɡər/,very interested and excited by something that is going to happen or about something that you want to do; showing this,eager crowds outside the stadium,eager_uk.mp3,eager_us.mp3
649,earnings,noun,c1,/ˈɜːnɪŋz/,/ˈɜːrnɪŋz/,the money that you earn for the work that you do,a rise in average earnings,earnings_uk.mp3,earnings_us.mp3
650,ease,noun,c1,/iːz/,/iːz/,lack of difficulty,"with ease, He passed the exam with ease.",ease_uk.mp3,ease_us.mp3
651,ease,verb,c1,/iːz/,/iːz/,"to become less unpleasant, painful or severe; to make something less unpleasant, etc.",The pain immediately eased.,ease_uk.mp3,ease_us.mp3
652,echo,noun,c1,/ˈekəʊ/,/ˈekəʊ/,the reflecting of sound off a wall or inside a particular space so that a noise appears to be repeated; a sound that is reflected back in this way,There was an echo on the phone and I couldn't hear clearly.,echo_uk.mp3,echo_us.mp3
653,echo,verb,c1,/ˈekəʊ/,/ˈekəʊ/,"if a sound echoes, it is reflected off a wall, the side of a mountain, etc. so that you can hear it again",Her footsteps echoed in the empty room.,echo_uk.mp3,echo_us.mp3
654,ecological,adjective,c1,/ˌiːkəˈlɒdʒɪkl/,/ˌiːkəˈlɑːdʒɪkl/,connected with the relation of plants and living creatures to each other and to their environment,We risk upsetting the ecological balance of the area.,ecological_uk.mp3,ecological_us.mp3
655,economics,noun,b2,/ˌiːkəˈnɒmɪks/,/ˌiːkəˈnɑːmɪks/,"the study of how a society organizes its money, trade and industry",He studied politics and economics at Yale.,economics_uk.mp3,economics_us.mp3
656,economist,noun,b2,/ɪˈkɒnəmɪst/,/ɪˈkɑːnəmɪst/,a person who studies or writes about economics,the World Bank's chief economist,economist_uk.mp3,economist_us.mp3
657,editorial,adjective,b2,/ˌedɪˈtɔːriəl/,/ˌedɪˈtɔːriəl/,"connected with the task of preparing something such as a newspaper, a book or a television or radio programme, to be published or broadcast",the magazine’s editorial staff,editorial_uk.mp3,editorial_us.mp3
658,educator,noun,c1,/ˈedʒukeɪtə(r)/,/ˈedʒukeɪtər/,a person whose job is to teach or educate people,adult educators (= who teach adults),educator_uk.mp3,educator_us.mp3
659,effectiveness,noun,c1,/ɪˈfektɪvnəs/,/ɪˈfektɪvnəs/,the fact of producing the result that is wanted or intended; the fact of producing a successful result,to check the effectiveness of the security system,effectiveness_uk.mp3,effectiveness_us.mp3
660,efficiency,noun,c1,/ɪˈfɪʃnsi/,/ɪˈfɪʃnsi/,the quality of doing something well with no waste of time or money,improvements in efficiency at the factory,efficiency_uk.mp3,efficiency_us.mp3
661,efficiently,adverb,b2,/ɪˈfɪʃntli/,/ɪˈfɪʃntli/,"in a good and careful way, with no waste of time, money or energy",a very efficiently organized event,efficiently_uk.mp3,efficiently_us.mp3
662,ego,noun,c1,/ˈiːɡəʊ/,/ˈiːɡəʊ/,your sense of your own value and importance,He has the biggest ego of anyone I've ever met.,ego_uk.mp3,ego_us.mp3
663,elaborate,adjective,c1,/ɪˈlæbərət/,/ɪˈlæbərət/,very complicated and detailed; carefully prepared and organized,elaborate designs,elaborate_uk.mp3,elaborate_us.mp3
664,elbow,noun,b2,/ˈelbəʊ/,/ˈelbəʊ/,the joint between the upper and lower parts of the arm where it bends in the middle,She jabbed him with her elbow.,elbow_uk.mp3,elbow_us.mp3
665,electoral,adjective,c1,/ɪˈlektərəl/,/ɪˈlektərəl/,connected with elections,electoral systems/reforms,electoral_uk.mp3,electoral_us.mp3
666,electronics,noun,b2,/ɪˌlekˈtrɒnɪks/,/ɪˌlekˈtrɑːnɪks/,the branch of science and technology that studies electric currents in electronic equipment,the electronics industry,electronics_uk.mp3,electronics_us.mp3
667,elegant,adjective,b2,/ˈelɪɡənt/,/ˈelɪɡənt/,attractive and showing a good sense of style,She was tall and elegant.,elegant_uk.mp3,elegant_us.mp3
668,elementary,adjective,b2,/ˌelɪˈmentri/,/ˌelɪˈmentri/,in or connected with the first stages of a course of study,an elementary English course,elementary_uk.mp3,elementary_us.mp3
669,elevate,verb,c1,/ˈelɪveɪt/,/ˈelɪveɪt/,"to give somebody/something a higher position or rank, often more important than they deserve ","elevate somebody/something (to something), He elevated many of his friends to powerful positions within the government.",elevate_uk.mp3,elevate_us.mp3
670,eligible,adjective,c1,/ˈelɪdʒəbl/,/ˈelɪdʒəbl/,"a person who is eligible for something or to do something, is able to have or do it because they have the right qualifications, are the right age, etc.","eligible (for something), Only those over 70 are eligible for the special payment.",eligible_uk.mp3,eligible_us.mp3
671,eliminate,verb,b2,/ɪˈlɪmɪneɪt/,/ɪˈlɪmɪneɪt/,to remove or get rid of something,"eliminate something, Credit cards eliminate the need to carry a lot of cash.",eliminate_uk.mp3,eliminate_us.mp3
672,elite,noun,c1,/eɪˈliːt/,/eɪˈliːt/,"a small group of people in a society, etc. who are powerful and have a lot of influence, because they are rich, intelligent, etc.",a member of the ruling/intellectual elite,elite_uk.mp3,elite_us.mp3
673,embark,verb,c1,/ɪmˈbɑːk/,/ɪmˈbɑːrk/,to get onto a ship or plane; to put somebody/something onto a ship or plane,We stood on the pier and watched as they embarked.,embark_uk.mp3,embark_us.mp3
674,embarrassment,noun,c1,/ɪmˈbærəsmənt/,/ɪmˈbærəsmənt/,"shy, uncomfortable or guilty feelings; a feeling of being embarrassed",I nearly died of embarrassment when he said that.,embarrassment_uk.mp3,embarrassment_us.mp3
675,embassy,noun,c1,/ˈembəsi/,/ˈembəsi/,a group of officials led by an ambassador who represent their government in a foreign country,embassy officials,embassy_uk.mp3,embassy_us.mp3
676,embed,verb,c1,/ɪmˈbed/,/ɪmˈbed/,to fix something in a substance or solid object,"be embedded in something, an operation to remove glass that was embedded in his leg",embed_uk.mp3,embed_us.mp3
677,embody,verb,c1,/ɪmˈbɒdi/,/ɪmˈbɑːdi/,to express or represent an idea or a quality,"embody something, a politician who embodied the hopes of black youth",embody_uk.mp3,embody_us.mp3
678,embrace,verb,b2,/ɪmˈbreɪs/,/ɪmˈbreɪs/,to put your arms around somebody as a sign of love or friendship,They embraced and promised to keep in touch.,embrace_uk.mp3,embrace_us.mp3
679,emergence,noun,c1,/ɪˈmɜːdʒəns/,/ɪˈmɜːrdʒəns/,the fact of somebody/something moving out of or away from something and becoming possible to see,the island’s emergence from the sea 3 000 years ago,emergence_uk.mp3,emergence_us.mp3
680,emission,noun,b2,/ɪˈmɪʃn/,/ɪˈmɪʃn/,"the production or sending out of light, heat, gas, etc.",the emission of carbon dioxide into the atmosphere,emission_uk.mp3,emission_us.mp3
681,emotionally,adverb,b2,/ɪˈməʊʃənəli/,/ɪˈməʊʃənəli/,in a way that is connected with people's feelings (= with the emotions),emotionally disturbed children,emotionally_uk.mp3,emotionally_us.mp3
682,empire,noun,b2,/ˈempaɪə(r)/,/ˈempaɪər/,a group of countries or states that are controlled by one leader or government,These invasions almost led to the collapse of the Roman Empire.,empire_uk.mp3,empire_us.mp3
683,empirical,adjective,c1,/ɪmˈpɪrɪkl/,/ɪmˈpɪrɪkl/,based on experiments or experience rather than ideas or theories,empirical evidence/knowledge/research,empirical_uk.mp3,empirical_us.mp3
684,empower,verb,c1,/ɪmˈpaʊə(r)/,/ɪmˈpaʊər/,to give somebody the power or authority to do something,"be empowered (to do something), The courts were empowered to impose the death sentence for certain crimes.",empower_uk.mp3,empower_us.mp3
685,enact,verb,c1,/ɪˈnækt/,/ɪˈnækt/,to pass a law,"(be) enacted (by somebody/something), legislation enacted by parliament",enact_uk.mp3,enact_us.mp3
686,encompass,verb,c1,/ɪnˈkʌmpəs/,/ɪnˈkʌmpəs/,to include a large number or range of things,The job encompasses a wide range of responsibilities.,encompass_uk.mp3,encompass_us.mp3
687,encouragement,noun,c1,/ɪnˈkʌrɪdʒmənt/,/ɪnˈkɜːrɪdʒmənt/,the act of encouraging somebody to do something; something that encourages somebody,a few words of encouragement,encouragement_uk.mp3,encouragement_us.mp3
688,encouraging,adjective,c1,/ɪnˈkʌrɪdʒɪŋ/,/ɪnˈkɜːrɪdʒɪŋ/,"that gives somebody support, courage or hope",This month's unemployment figures are not very encouraging.,encouraging_uk.mp3,encouraging_us.mp3
689,endeavour,noun,c1,/ɪnˈdevə(r)/,/ɪnˈdevər/,"an attempt to do something, especially something new or difficult",There have been great advances in the field of scientific endeavour.,endeavour_uk.mp3,endeavour_us.mp3
690,endless,adjective,c1,/ˈendləs/,/ˈendləs/,very large in size or amount and seeming to have no end,endless patience,endless_uk.mp3,endless_us.mp3
691,endorse,verb,c1,/ɪnˈdɔːs/,/ɪnˈdɔːrs/,"to say publicly that you support a person, statement or course of action",I wholeheartedly endorse his remarks.,endorse_uk.mp3,endorse_us.mp3
692,endorsement,noun,c1,/ɪnˈdɔːsmənt/,/ɪnˈdɔːrsmənt/,a public statement or action showing that you support somebody/something,The election victory is a clear endorsement of their policies.,endorsement_uk.mp3,endorsement_us.mp3
693,endure,verb,c1,/ɪnˈdjʊə(r)/,/ɪnˈdʊr/,to experience and deal with something that is painful or unpleasant without giving up,"endure something, They had to endure a long wait before the case came to trial.",endure_uk.mp3,endure_us.mp3
694,enforce,verb,c1,/ɪnˈfɔːs/,/ɪnˈfɔːrs/,to make sure that people obey a particular law or rule,"enforce something, It's the job of the police to enforce the law.",enforce_uk.mp3,enforce_us.mp3
695,enforcement,noun,c1,/ɪnˈfɔːsmənt/,/ɪnˈfɔːrsmənt/,the act of making people obey a particular law or rule,strict enforcement of regulations,enforcement_uk.mp3,enforcement_us.mp3
696,engagement,noun,c1,/ɪnˈɡeɪdʒmənt/,/ɪnˈɡeɪdʒmənt/,an agreement to marry somebody; the period during which two people are engaged,Their engagement was announced in the local paper.,engagement_uk.mp3,engagement_us.mp3
697,engaging,adjective,c1,/ɪnˈɡeɪdʒɪŋ/,/ɪnˈɡeɪdʒɪŋ/,interesting or pleasant in a way that attracts your attention,an engaging smile,engaging_uk.mp3,engaging_us.mp3
698,enjoyable,adjective,b2,/ɪnˈdʒɔɪəbl/,/ɪnˈdʒɔɪəbl/,giving pleasure,an enjoyable weekend/experience,enjoyable_uk.mp3,enjoyable_us.mp3
699,enquire,verb,c1,/ɪnˈkwaɪə(r)/,/ɪnˈkwaɪər/,to ask somebody for some information,"enquire about somebody/something, I called the station to enquire about train times.",enquire_uk.mp3,enquire_us.mp3
700,enrich,verb,c1,/ɪnˈrɪtʃ/,/ɪnˈrɪtʃ/,"to improve the quality of something, often by adding something to it",The study of science has enriched all our lives.,enrich_uk.mp3,enrich_us.mp3
701,enrol,verb,c1,/ɪnˈrəʊl/,/ɪnˈrəʊl/,"to arrange for yourself or for somebody else to officially join a course, school, etc.",You need to enrol before the end of August.,enrol_uk.mp3,enrol_us.mp3
702,ensue,verb,c1,/ɪnˈsjuː/,/ɪnˈsuː/,to happen after or as a result of another event,An argument ensued.,ensue_uk.mp3,ensue_us.mp3
703,enterprise,noun,c1,/ˈentəpraɪz/,/ˈentərpraɪz/,a company or business,He is in charge of an enterprise with a turnover of $26 billion.,enterprise_uk.mp3,enterprise_us.mp3
704,entertaining,adjective,b2,/ˌentəˈteɪnɪŋ/,/ˌentərˈteɪnɪŋ/,"that you enjoy watching, listening to, doing or experiencing",an entertaining speech/evening,entertaining_uk.mp3,entertaining_us.mp3
